word,frequency
moons,2
foolhardy,2
sliding,2
catapult,2
opinion,2
mined,2
streaked,2
showers,2
achilles,2
policy,2
pounding,2
pre-washed,2
trackers,2
debris,2
valued,2
lcg,2
endanger,2
contingent,2
sleep,2
jonesboro,2
rr,2
dwarfs,2
l.a.,2
constellation,2
vuca,2
stresses,2
rotates,2
volodymyr-volynskyi,2
koniecpolski,2
persona,2
orbital,2
dismantle,2
pinned,2
victim,2
drawings,2
calico,2
subtly,2
scanning,2
scans,2
dikes,2
mayfair,2
billy,2
ethnic,2
reacting,2
commission,2
shortage,2
temperatures,2
beijing,2
doit,2
posicionarlas,2
galaxia,2
diversas,2
khan,2
pincer,2
tacticians,2
champ,2
assisting,2
mix-and-match,2
grueling,2
"6,000",2
inactive,2
risk-taking,2
hazardous,2
buddhism,2
rheingraf,2
280-piece,2
sunlight,2
coven,2
witchcraft,2
dunkirk,2
paperback,2
clearer,2
snitches,2
israeli,2
misdirect,2
pistols,2
isis,2
iraq,2
upside,2
two-,2
grazing,2
surprised,2
patriotic,2
dimensional,2
shutter,2
1626,2
accrue,2
brienne,2
departing,2
stops,2
triomphe,2
islamic,2
noir,2
visibles,2
1632,2
may-july,2
nrnberg,2
consolidation,2
hopeful,2
ltzen,2
lowly,2
pumping,2
game-style,2
dallas,2
satori,2
selections,2
reclaimed,2
hydraulic,2
miners,2
highlighting,2
ferment,2
kilpatrick,2
cell,2
1940s,2
costing,2
wheeler,2
heroquest,2
frogfoot,2
maple,2
monumental,2
protector,2
earthborne,2
shooter,2
poncho,2
realities,2
machina,2
shackleton,2
hmb,2
malevolent,2
lead-spewing,2
sinner,2
chew,2
plating,2
-or-,2
registry,2
ablaze,2
clutch,2
squeeze,2
baor,2
six-ton,2
trademark,2
copyright,2
indicia,2
shells,2
logos,2
labour,2
contrast,2
sc,2
vortex,2
ah-64a,2
dramas,2
backyard,2
apache,2
pours,2
mi-24p,2
v.,2
otras,2
hind-f,2
caverna,2
back-to-back,2
a-10a,2
ltimo,2
mientras,2
kanal,2
orlans,2
rpgs,2
cylinder,2
overlook,2
30175,2
oranienburger,2
mindless,2
mercantile,2
timescale,2
aos,2
overarching,2
pristine,2
uninhabitable,2
tick,2
runner,2
tock,2
boon,2
toulouse,2
quality-of-life,2
extinct,2
physics,2
kneel,2
everyones,2
nanda,2
tow,2
untrustworthy,2
breeding,2
seleucus,2
1867,2
decreasing,2
p.,2
corsairs,2
wallop,2
218,2
specifics,2
chilling,2
tiefenthal,2
arisen,2
frantic,2
sprinkled,2
specializations,2
revenues,2
coherent,2
establishes,2
dougherty,2
at-bat,2
bmp-2,2
entrusted,2
brdm-2,2
atgm,2
superstition,2
migrate,2
wrap-up,2
controller,2
materially,2
bbc,2
wednesday,2
unconscious,2
gkr,2
freud,2
tumult,2
sedan,2
hortaliza,2
sat,2
catharsis,2
hmg,2
drakkainen,2
tips,2
protests,2
ankh,2
trickery,2
grandes,2
calamity,2
notwithstanding,2
proudly,2
dyle,2
xiv,2
louis,2
isles,2
1697,2
subjugation,2
deductive,2
hustle,2
interwoven,2
doggerland,2
stormy,2
40+,2
coded,2
leveling,2
unfolders,2
belgian,2
squash,2
cwb,2
cwbs,2
narratively,2
maulas,2
thematically,2
augment,2
mills,2
havel,2
paragraph-booklet,2
surface-level,2
automa,2
avlb,2
persuasion,2
fremen,2
rubble,2
flatiron,2
class-specific,2
arrakis,2
landsraad,2
twom,2
permission,2
dialog,2
diagrams,2
indus,2
publish,2
elixir,2
girl,2
grandson,2
hives,2
ashoka,2
hortalizas,2
todos,2
weeds,2
orthez,2
figment,2
spotlights,2
signaled,2
peasantry,2
transparent,2
tunguska,2
reigning,2
fodder,2
fruits,2
redesign,2
kevin,2
terrorism,2
peach,2
golfers,2
golfer,2
homeland,2
aidid,2
weeknight,2
obtains,2
slope,2
throat,2
enslavement,2
monopoly,2
hate,2
ski,2
force/task,2
68,2
skater,2
orchards,2
kavango,2
deceive,2
ether,2
eradicate,2
europe/north,2
shield,2
thread,2
edicin,2
amarilla,2
honorable,2
8:20,2
wildling,2
algorithms,2
tuareg,2
footman,2
husband,2
codex,2
noteworthy,2
leicester,2
bananas,2
linger,2
urgent,2
laugh,2
platform,2
intact,2
ipp,2
fairness,2
postures,2
blanks,2
384,2
sjw,2
ling,2
thereafter,2
reasonably,2
administrative,2
druid,2
leafly,2
cohesive,2
diversified,2
torrent,2
trembled,2
cease,2
familiarize,2
cart,2
sengoku,2
sequential,2
jidai,2
marshals,2
conjuring,2
arranged,2
emergence,2
embroiled,2
slopes,2
space-faring,2
competitor,2
elevations,2
awoken,2
28-30,2
fluctuating,2
surpasses,2
homo,2
grayskull,2
necropolises,2
noire,2
comprehension,2
pizza,2
abject,2
nods,2
chthonic,2
weasel,2
culminated,2
turban,2
nordic,2
swear,2
sumerians,2
welcomes,2
unwary,2
reigned,2
abrupt,2
apogee,2
vi,2
shut,2
dotted,2
fung,2
gambit,2
gauls,2
pre-selected,2
revolves,2
spur,2
anticipating,2
bearer,2
discards,2
sa,2
oblivion,2
bevy,2
quarters,2
friendships,2
fantastically,2
bavarian,2
undoing,2
belgic,2
imbued,2
1809,2
vii,2
re-creating,2
330,2
xiii,2
revitalized,2
solutions,2
m1,2
d.,2
ship-to-ship,2
bloodcats,2
bourbon,2
1689,2
gis,2
existed,2
deirdranna,2
wargamer,2
sponsoring,2
longstreet,2
maracaibo,2
imperialism,2
fp,2
skill-based,2
outclassed,2
procure,2
contributing,2
nab,2
abroad,2
raging,2
stimulate,2
windows,2
pyrenees,2
antagonists,2
nidavellir,2
marrakesh,2
uncertainties,2
pm,2
decaying,2
wrstreich,2
tormenting,2
coveted,2
containers,2
destroys,2
mini-expansion,2
auctions,2
neolithic,2
unyielding,2
humid,2
subdue,2
paleo,2
unearth,2
arduous,2
descending,2
1715,2
frightening,2
reimplemented,2
vice-versa,2
ip,2
fools,2
playtime,2
integration,2
electronics,2
reins,2
enrich,2
mid-campaign,2
1960,2
papua,2
valientes,2
indonesia,2
identities,2
codenames,2
real-world,2
fixing,2
mig,2
streamlining,2
emergencies,2
houdini,2
cyprus,2
bearers,2
owls,2
affliction,2
rosters,2
archetype,2
linebacker,2
primal,2
traditionally,2
bystander,2
low-complexity,2
sams,2
satisfying,2
scattering,2
pat,2
codename,2
tiletum,2
stabilize,2
wills,2
advice,2
sunken,2
poderosos,2
passive,2
guinea,2
tetsuya,2
pedro,2
industrialists,2
murky,2
concerned,2
mayalaketu,2
dragoons,2
usurpers,2
41st,2
guardianes,2
perspectives,2
dose,2
firestorm,2
personages,2
1806-1807,2
behavior,2
raptors,2
yearbooks,2
chemistry,2
puritanism,2
fabulous,2
hellas,2
hermes,2
sightings,2
vied,2
report,2
aires,2
austro-hungarian,2
buenos,2
21st,2
pampas,2
compiled,2
palpable,2
sim,2
numbering,2
1.2,2
bargaining,2
mag,2
pre-assembled,2
godly,2
cathedrals,2
lycanthropy,2
qualifying,2
checkpoints,2
supervisors,2
confronts,2
304,2
tame,2
robb,2
intangibles,2
nearest,2
chi,2
taint,2
expandable,2
78,2
chaining,2
infest,2
failures,2
dreary,2
240,2
carrot,2
self-determination,2
large-scale,2
shortcuts,2
civics,2
minefields,2
evacuate,2
bazookas,2
code-named,2
denying,2
conventional,2
subtlety,2
lions,2
exploding,2
ravaging,2
sensation,2
toppen,2
discounts,2
275,2
anticipation,2
defends,2
-terrain,2
romanian,2
british/canadian,2
capitalism,2
provender,2
gandhara,2
philosophy,2
modifier,2
woodrow,2
barring,2
lauded,2
facilitates,2
fan-based,2
2022,2
pulsar,2
spearheading,2
behemoth,2
mauled,2
genie,2
protects,2
erratic,2
deepwood,2
demanding,2
disappear,2
widespread,2
pulsars,2
dungeon-crawl,2
captivating,2
nighttime,2
titan,2
cooldown,2
reactor,2
joel,2
electorate,2
figurines,2
mortier,1
khashas,1
turns/1,1
featuresthe,1
amplify,1
corroded,1
phaseduring,1
well-being,1
steam-era,1
echo,1
infernal,1
overviewcastle,1
shi,1
plowing,1
75x,1
352x,1
necro,1
rug,1
e-deck,1
280x,1
gameduring,1
realmsstar,1
yorck,1
274,1
bhindusara,1
480m/hex,1
skorzeny,1
lulls,1
1hour/gt,1
riot,1
shalt,1
montmirail,1
liaising,1
bread,1
co-developed,1
eagle-gryphon,1
high-skilled,1
dp28,1
immobile,1
astrophysicist,1
countrydecides,1
23.00,1
brightly,1
shakers,1
emissaries,1
diy,1
25x,1
scorecards,1
loudspeakers,1
kleist,1
marry,1
deploys,1
238th,1
amithrash,1
rearrange,1
eumerithrash,1
"62,000",1
nlb-,1
installs,1
perioda,1
chased,1
zhanguo,1
bluucher,1
dahlias,1
quaint,1
approval,1
30-card,1
hoarded,1
"65,000",1
unificacin,1
juno,1
deuda,1
scorched,1
suffice,1
unskilled,1
pun-tastic,1
imp,1
infantrymen,1
ashokas,1
years+,1
okh,1
well-planned,1
261,1
advised,1
vorwrts,1
29-30,1
mausoleum,1
stewart,1
rum-ble,1
measurements,1
demoralize,1
i-deck,1
rhinochs,1
competed,1
"4,500",1
grasped,1
character-specific,1
troglodytes,1
16x,1
birthplace,1
purebreeds,1
220x,1
productive,1
technicians,1
olsufief,1
khasha,1
57x,1
platinum,1
standardizing,1
l-deck,1
z-deck,1
aftermarket,1
undertakes,1
tiene,1
'more,1
champaubert,1
drawstring,1
mixtures,1
omnipresent,1
k-deck,1
irresistibly,1
ziptop,1
huangdi,1
outstandingly,1
baggies,1
spacer,1
outperform,1
retaken,1
bodyguards,1
giuseppe,1
inherit,1
bantam,1
caring,1
roughhouse,1
stables,1
sacken,1
helpless,1
rattenkrieg,1
victoriously-priced,1
single-character,1
gd'42,1
mongrels,1
guns/tanks,1
analytical,1
endangering,1
sun-fired,1
audacious,1
penned,1
derring-do,1
zonal,1
now-recognized,1
pranks,1
slayers,1
sabbatical,1
rivia,1
geralt,1
valkyries,1
refuse,1
'robo,1
zot,1
slayer,1
must-follow,1
humor,1
harmless,1
erich,1
slogging,1
eyed,1
healed,1
collegium,1
mmes,1
balls-,1
burner,1
'yes,1
hammerin,1
4:00,1
hungarians,1
devenir,1
associating,1
gracie,1
contours,1
azores,1
geographer,1
infrequently,1
comme,1
patagonian,1
rays,1
programme,1
foster,1
rumour,1
coop,1
wang,1
manufactories,1
fleetfooted,1
'he,1
roomfuls,1
homestead,1
disciplines,1
pizzas,1
beefiest,1
thinky-filler,1
dani,1
-pit,1
foretold,1
partying,1
audacity,1
hones,1
garca,1
zhukov,1
'see,1
consummate,1
dethelm,1
civilized,1
slacking,1
grinder,1
burton,1
weaves,1
nationbuilding,1
wizkids,1
spell-casters,1
targi,1
sobriety,1
period-style,1
arsonist,1
lobositz,1
lookup,1
appropriately,1
veils,1
smgs,1
216th,1
solemn,1
imascheren,1
southwestern,1
salt,1
chieftains,1
holed,1
b.c.,1
gaps,1
disgruntled,1
misdirection,1
combing,1
danelaw,1
chlons,1
wig,1
grouchy,1
amerika,1
vauchamps,1
thierry,1
campbell,1
familiarity,1
chteau,1
pound,1
inaccessible,1
battle-torn,1
combo-licious,1
ghost-sorcerer,1
nation-specific,1
mininogata,1
instigating,1
pepper,1
5x5,1
deliciously,1
hoarders,1
feline,1
1:120000,1
hallmark,1
one-by-one,1
disjunctive,1
theyd,1
distributes,1
liner,1
joran,1
lessen,1
simplifications,1
deserves,1
brawling,1
overlaid,1
northeastern,1
predominantly,1
counters/map,1
overextend,1
guru,1
withstood,1
succesfully,1
meditative,1
thundering,1
flurry,1
busy,1
car-on-car,1
lizwicks,1
underestimate,1
snagging,1
hes,1
solver,1
vp-related,1
whatchamacallit,1
translates,1
backing,1
countrys,1
brawls,1
hone,1
unchallenged,1
heyday,1
cunaxa,1
despleg,1
abound,1
nasrids,1
mughals,1
folio,1
iberia,1
unflinching,1
snatched,1
zangief,1
tamerlan,1
absent,1
"1,700",1
four-fold,1
persian/eastern,1
1.000,1
bhadrasala,1
trampling,1
forestall,1
peninsulares,1
independiente,1
34th,1
blockbuster,1
subcontinent,1
reyes,1
gazala,1
ionians,1
pre-alexandrian,1
musulmn,1
dominio,1
distinction,1
ephesus,1
424,1
boeotians,1
indias,1
catlicos,1
persian-hellenistic,1
delium,1
sarray,1
zegres,1
401,1
bannigas,1
accomodate,1
34mounted,1
rignt,1
137,1
marvellous,1
tbd,1
phd,1
compuesto,1
trans-volga,1
hearing,1
nuptial,1
all-in,1
457,1
congregating,1
rebus,1
wich,1
promulgates,1
ambos,1
tanagra-,1
xv,1
messengers,1
siglo,1
beotarch,1
monarcas,1
cruzados,1
burrs,1
akuma,1
pachyderms,1
archery,1
sieged,1
re-use,1
mid-range,1
rang,1
enlarging,1
60-man,1
mucha,1
nandas,1
bestselling,1
npcs,1
executes,1
disputed,1
levies,1
malleus,1
sagat,1
everytime,1
figured,1
500-1500,1
four-,1
nicator,1
unflappable,1
anti-matter,1
fusion,1
bactrians,1
asians,1
son-in-law,1
ahora,1
eight-,1
319,1
wheeled,1
711,1
musulmanes,1
medes,1
spartan,1
permaneceran,1
cristianos,1
ayudado,1
darius,1
sobrevivir,1
perodo,1
extrapolations,1
colonizer,1
tribals,1
counter-blow,1
reflej,1
emirato,1
hierarchical,1
dinasta,1
nazar,1
mardonius,1
chiefs,1
significaba,1
indians,1
casado,1
scythians,1
cataphracted,1
1469,1
embargoes,1
conquista,1
70th,1
esto,1
neglecting,1
organics,1
medized,1
captura,1
ambhi,1
viggiano,1
arcadian,1
ibrica,1
long-duration,1
eudamus,1
371,1
representa,1
thracian,1
bayonets,1
turncoat,1
easy-to-use,1
enmity,1
campaa,1
suppressions,1
pataliputra,1
1492,1
penetrated,1
pennsula,1
wide-open,1
498,1
easter,1
invasores,1
pausanias,1
donald,1
2169,1
primeros,1
elch,1
ocupadas,1
mycale,1
treetop,1
kagan,1
hard-pressed,1
elephant-pulled,1
74,1
chariot/infantry,1
christians,1
elephant/infantry,1
muslims,1
362,1
lacedaemonian,1
baluarte,1
moros,1
dharmayudda,1
reconnoitering,1
resch,1
pires,1
triumphed,1
asedio,1
short-lived,1
eficazmente,1
fo,1
uncontested,1
out-maneuvering,1
546,1
coronea,1
languidly,1
snowstorm,1
division/brigade,1
al-andalus,1
ambrosia,1
charging,1
cruelty,1
enthusiast,1
concise,1
fusiliers,1
unnoticed,1
marabunta,1
skorpion,1
ants,1
ever-shrinking,1
counterattacking,1
alignment,1
disappears,1
josef,1
ryu,1
ice-cold,1
slip,1
asaltar,1
scrapping,1
vohlers,1
meeteren,1
rares,1
rian,1
astronomy,1
marschal,1
conjunctions,1
hell-for-leather,1
wrote-off,1
councilor,1
ottoman,1
comprehensively,1
tributo,1
translation,1
messolonghi,1
considerarse,1
undisturbed,1
shack,1
boardgamenews,1
hiking,1
delaying,1
142nd,1
phaseonce,1
-system,1
debe,1
zucker,1
decidedly,1
a.m.a.c,1
exhausts,1
mg34,1
streaming,1
diseador,1
waypoints,1
five-day,1
metallic,1
safer,1
dismal,1
400-800,1
mid-november,1
grenades,1
emblazing,1
dropping,1
healers,1
derivative,1
terrorize,1
realized,1
2219,1
ypres,1
diseo,1
humankinds,1
long-distance,1
miracle,1
eminent,1
ese,1
peddlers,1
snake-oil,1
maleficarum,1
aragoneses,1
resuming,1
brahmin,1
crater,1
agencies,1
leoneses,1
mentor,1
perseverance,1
collider,1
templates,1
missile-armed,1
moderno,1
phalanxes,1
hadron,1
cruzada,1
impersonates,1
resourcesall,1
emergi,1
telescope,1
madcap,1
19mm,1
adiestrado,1
lengthening,1
maghada,1
produjo,1
revenant,1
enveron,1
modernizacin,1
feudales,1
pomegranates,1
nemea,1
multiple-card,1
castilians,1
game-flow,1
levas,1
tpica,1
hit-and-run,1
timeutilize,1
brashly,1
mid-july,1
dispersa,1
voyager,1
rover,1
ankist,1
zagal,1
dispersal,1
greco-persian,1
super-powers,1
flooded,1
circuses,1
addon,1
misfortune,1
late-war,1
imbedding,1
otrora,1
end-round,1
cheat,1
ips,1
totensonntag,1
mini-crusader,1
churn,1
spell-casting,1
avatar,1
lastly,1
spellcasting,1
ww,1
8-13,1
refinements,1
vance,1
exoplanets,1
mauryas,1
murallas,1
defensas,1
borries,1
witchplague,1
telescopes,1
magically,1
long-time,1
macedonia,1
fatally,1
harassment,1
clarify,1
consimworld,1
expulsion,1
curtis,1
changesnearly,1
skid,1
grappler,1
inexpugnables,1
patrie,1
samples,1
bonfire,1
pairs,1
'battleflow,1
hub,1
inhuman,1
autumnal,1
noncombatants,1
stoss,1
'bomber,1
attackers,1
howitzer,1
add-on,1
crawls,1
contrails,1
bridging,1
figthers,1
pumped,1
countermeasures,1
radars,1
mahmoud,1
doused,1
beleuchter,1
alans,1
illumination,1
hamburg,1
duplicators,1
alberta,1
mejor,1
ldica,1
corona,1
nuremburg,1
premio,1
maduration,1
baskets,1
westerplatte,1
t-80,1
outfitted,1
c-in-c,1
top-of-the-line,1
lynx,1
fv-432,1
shell-shocked,1
regulations,1
himmelbett,1
'main,1
mauretanian,1
'imperivm,1
hefted,1
'let,1
adversity,1
mlrs,1
'raid-scale,1
desultory,1
eisenbach,1
bending,1
achievments,1
prerequisites,1
raccoon,1
meier,1
payload,1
harmlessly,1
prairies,1
speculation,1
prospector,1
hotbed,1
saskatchewan,1
sa-13s,1
incendiaries,1
t-64,1
sid,1
double-move,1
dauphin,1
falstaff,1
jar,1
atomization,1
empusa,1
antenora,1
seaways,1
46,1
stalking,1
elsa,1
crypts,1
forthyn,1
frhlingsfeld,1
frederik,1
barony,1
interpretations,1
translate,1
linguists,1
fervently,1
keenest,1
pious,1
830,1
finely-sculpted,1
2.5km,1
end-use,1
'chit,1
penalized,1
prayers,1
seesaw,1
attrite,1
commander-in-chief,1
re-roll,1
flavius,1
tempers,1
decimating,1
vampirism,1
bloodlust,1
long-anticipated,1
defacto,1
midday,1
schutzpolizeis,1
gameplaysoldiers,1
stimulates,1
fueling,1
non-combatants,1
afflictions,1
5-9,1
mosquito,1
gardening,1
symbolic,1
futile,1
ante,1
northeast,1
fractious,1
undying,1
waiqar,1
y'llan,1
nucleums,1
demon-tainted,1
tamed,1
deleskie,1
atoms,1
polish-german,1
flash-point,1
accordance,1
gdask,1
complementary,1
sleeved,1
aurelius,1
transit,1
cag,1
extrasolar,1
barrel,1
petrol,1
prosecute,1
artefact,1
top-turret,1
a-10,1
slowing,1
exceptionally,1
juiciest,1
faster-than-light,1
altogether,1
quarantining,1
aethyn,1
comfortably,1
unmistakable,1
war-the,1
pultusk/golymin,1
carausian,1
danubian,1
light-years,1
concussion,1
halfway,1
detonating,1
specifying,1
backspin,1
canis,1
ripe,1
kiss,1
cushioned,1
engineered,1
2104,1
feuds,1
depth-charge,1
multi-layer,1
waybright,1
game-plan,1
murphy,1
boydell,1
thames,1
uninhabited,1
sleepy,1
barmaid,1
exported,1
practices,1
verifying,1
morning-after,1
lifestyle,1
modernization,1
nokosu,1
promptly,1
busiest,1
erks,1
crewman,1
breaching,1
responsibilities,1
aircrews,1
requisitioning,1
mod,1
sweet,1
habit,1
circling,1
pull-up,1
rigged,1
refocus,1
aldis,1
bombsight,1
installed,1
vhf,1
stroll,1
goodness,1
admin,1
hind,1
buckling,1
american-style,1
durable,1
engross,1
barbaria,1
differential,1
forebear,1
spite,1
double-sized,1
befitting,1
lured,1
czar,1
cites,1
conception,1
saxonys,1
scuff-resistant,1
mi,1
3.75,1
cns,1
confuse,1
vedettes,1
waited,1
player-aid,1
double-size,1
plantagenetthe,1
out-of-activation,1
seriesplayers,1
knock-downs,1
roses,1
gradaille,1
volkos,1
defying,1
accented,1
constantius,1
minatures,1
dependant,1
galerius,1
'tetrarchy,1
tetrarchia,1
barnes,1
lordsperhaps,1
germanys,1
nineteen,1
amethyst,1
69,1
draco,1
miscalculation,1
golymin,1
vicarius,1
aeronautical,1
"3,000",1
days/gt,1
/hex,1
read-off,1
settles,1
grotto,1
alpha,1
cavern,1
maximian,1
excavated,1
roost,1
spill,1
dracologist,1
counter-sheet,1
pharmaceutical,1
diocletian,1
random-event-driven,1
spacesthe,1
misdirected,1
air-landing,1
well-balanced,1
suda,1
company-sized,1
hurrah,1
sheriffmuir,1
arabic,1
shiel,1
thatevacuate,1
finesse,1
all-round,1
warped,1
1719,1
archetypes,1
prestonpans,1
merkur,1
appalling,1
obermufti,1
randomizes,1
fafnir,1
nine-day,1
elvaland,1
paratroopsfallschirmjgerdescended,1
parachutes,1
partisan,1
towing,1
aircraftsome,1
breakfast,1
agnostic,1
alness,1
23.4cm,1
15.6cm,1
maleme/canea,1
glidersrumbled,1
ref=czkfi9,1
lunchtime,1
cuts,1
lowland,1
three-map,1
battefield,1
surprising,1
ts,1
killicrankie,1
placards,1
dunkeld,1
cromdale,1
transcontinental,1
1690,1
spacetime,1
starmada,1
one-,1
marxist,1
clifton,1
dictatorial,1
bedrock,1
inverurie,1
risings,1
baratheon,1
brace,1
//www.kickstarter.com/projects/compassgames/commands-and-colors-tricorne-jacobite-rising,1
ethiopia,1
selassie,1
haile,1
honeyed,1
life-or-death,1
sailboat,1
doubloons,1
enrol,1
r.r,1
miner,1
befell,1
illustrate,1
hqs,1
context,1
lengthy,1
nkvd,1
glider-borne,1
serial,1
stukas,1
two-team,1
coin-building,1
exporter,1
full-size,1
ditch,1
vitally,1
sturmoviks,1
lieutenants,1
high-ranking,1
aidids,1
sorensen,1
hawks,1
twenty-four,1
super-hard,1
one-hour,1
1941/42,1
chalk,1
noxious,1
roadblocks,1
somali,1
campaign-length,1
blacksmith,1
testers,1
over-committed,1
hawk,1
aleppo,1
habforce,1
beirut,1
damascus,1
ironically,1
counterattacked,1
truthful,1
intimidate,1
oilfields,1
analyzing,1
time.,1
knowledgeable,1
bombardments,1
dak-like,1
denotes,1
lebanon,1
orfailing,1
stiff,1
gateway,1
elvalands,1
desperation,1
hard-luck,1
board-gamer,1
reassembled,1
turnover,1
trite,1
witnesses,1
wonderfully,1
puck,1
1993,1
mohamed,1
farrah,1
azov,1
coerce,1
homs,1
qualifies,1
unmanned,1
handmade,1
gkrs,1
enhancer,1
dumb,1
mech-jockey,1
brain-boiling,1
sectorial,1
139mm,1
reserved,1
july-august,1
hedgerows,1
revisits,1
scramblers,1
try-out,1
47mm,1
strat,1
folds,1
environs,1
surveys,1
savored,1
terrrrible,1
omniscience,1
top-shelf,1
advertising-driven,1
zapada,1
trish,1
outscore,1
utilising,1
finalist,1
televised,1
puebla,1
ludica,1
consumers,1
nero,1
hand-drawn,1
insidiously,1
ord,1
prose,1
slogged,1
wore,1
butexperiences,1
woodcraft,1
tussle,1
inscribed,1
wrinkles,1
translators,1
squires,1
practiced,1
mathematics,1
mindful,1
educated,1
glued,1
tracker,1
six-a-side,1
"2,100",1
bragg,1
mendenhall,1
inquisitor,1
unbreakable,1
allowances-,1
gently,1
plentiful,1
distracting,1
cross-referenced,1
gale,1
daelore,1
well-organized,1
footnotes,1
alchemical,1
post-invasion,1
life-and-death,1
bangkok,1
chao,1
91x114,1
36x45,1
appealing,1
over-produced,1
sequels,1
spoorweg,1
veld,1
quick-to-learn,1
volldampf,1
winsome,1
verbs,1
pencils,1
90.000,1
ferrocarriles,1
o-12,1
slipcase,1
x-wings,1
undercover,1
near-future,1
well-honed,1
stunningly,1
showering,1
compromising,1
deflectors,1
sustains,1
parsecs,1
handicap,1
ill-timed,1
injured,1
push-fit,1
enemy-on-enemy,1
trailblazers,1
sxsw,1
currents,1
bathed,1
sucked,1
crepuscular,1
astonished,1
whales,1
beached,1
mutabo,1
pirate-themed,1
pretensions,1
shipbefore,1
calm,1
waking,1
dicard,1
washing,1
maelstroms,1
shipwrecks,1
barge,1
buddha,1
pick-up-and-deliver,1
commodity-speculation,1
man-o-war,1
boarded,1
thailand,1
honorius,1
profitably,1
olympius,1
courtier,1
tags,1
pretender,1
defect,1
aquatic,1
crys,1
precepts,1
holo-board,1
squad-based,1
albrecht,1
"1,128,000",1
amounted,1
pangermanism,1
autocracy,1
modernisme,1
motivating,1
tram,1
eixample,1
heinrich,1
urbanism,1
cerd,1
ildefons,1
graf,1
checchetto,1
gottfried,1
quilts,1
explodes,1
forty-three,1
ninety-two,1
convective,1
radiative,1
foundries,1
mustering,1
1625,1
rerelease,1
yllan,1
demon-worshipping,1
dirk,1
nordgard,1
daqan,1
hardy,1
henn,1
membranes,1
see-saw,1
jt,1
finishers,1
"293,000",1
disputes,1
copter,1
nitro,1
kicks,1
propel,1
ironic,1
extracting,1
transmitting,1
compounding,1
wrecks,1
asphalt,1
revved-up,1
careening,1
pappenheim,1
sf,1
headers,1
magazines,1
1990s,1
nostalgic,1
90s,1
computers,1
outdated,1
rase,1
crewmates,1
disposition,1
chronology,1
1797,1
topography,1
horatio,1
representative,1
campagne,1
cuddliest,1
curl,1
nuts,1
pleased,1
foch,1
folly,1
haig,1
one-hundred,1
petain,1
allowances,1
doullens,1
ludendorff,1
provoking,1
kamfgruppes,1
seventeenth,1
hutier,1
husky,1
petains,1
re-construction,1
succumbing,1
blessings,1
perseus,1
amiens,1
re-create,1
mid-april,1
aesthetically,1
1991,1
wwiii,1
coziest,1
mozambique,1
degrade,1
f/a-18,1
extremists,1
dirigibles,1
iran,1
counties,1
attack/defence,1
resets,1
far-flung,1
ups,1
press-,1
dorms,1
upstairs,1
principally,1
x-mansion,1
icons-,1
josh,1
cappel,1
semicircular,1
dribble,1
utilise,1
'managers,1
visuals,1
start-dates,1
weekends,1
guerillas,1
reticence,1
cumbersome,1
employee,1
memorize,1
s.a.m,1
stacked,1
micro-planets,1
adjustment,1
inhabiting,1
2986,1
bacause,1
exceeds,1
baffles,1
landsknechte,1
beam,1
roiling,1
vnements,1
lieux,1
partenered,1
derrire,1
partnering,1
variation,1
vendetta,1
trajet,1
dfinissent,1
versionthe,1
lowes,1
jour,1
avec,1
62,1
troquer,1
ruses,1
bout,1
dcisifs,1
seront,1
intuition,1
walked,1
grandeur,1
canny,1
bag-manipulation,1
dcider,1
jauges,1
ruser,1
consquences,1
entrane,1
chemin,1
burns,1
autre,1
contourner,1
sant,1
light-hearted,1
pit-and-pebbles,1
+8c,1
earth-like,1
project-specific,1
mc,1
undealt,1
dealer,1
permette,1
counter-clockwise,1
interplanetary,1
energies,1
hence,1
logically,1
repurposed,1
long-ago,1
ennemis,1
proceeding,1
qute,1
directement,1
aident,1
elles,1
hera,1
infidelity,1
extrme,1
ignites,1
dnergie,1
trouvailles,1
journe,1
jusqu,1
combustion,1
shatters,1
deflagration,1
resound,1
illimites,1
faites-vous,1
droule,1
prsentation,1
wreck,1
barter,1
gauges,1
fireworks,1
focal,1
salut,1
preponderance,1
seven-space-long,1
rebased,1
foundational,1
trapper,1
space-bending,1
panda,1
heroscape-style,1
bombard,1
cyrene,1
venting,1
jettison,1
poker-style,1
renting,1
affronter,1
resupply,1
prts,1
univers,1
forgoing,1
large-hex,1
epinal,1
marsh,1
simplistic,1
soyez,1
post-apocalyptique,1
pod,1
balkan,1
456,1
set-up/reinforcement,1
surmonter,1
chaotiques,1
endroits,1
devrez,1
affrontant,1
jours,1
destin,1
atteindre,1
alatoirement,1
non-tank,1
constituted,1
prodigious,1
dfinir,1
devez,1
selves,1
survivre,1
stratgie,1
suspens,1
astucieusement,1
blink,1
breadth,1
sparks,1
utile,1
functionary,1
/3.8,1
intelligences,1
tout,1
ruines,1
monde,1
vivres,1
grasps,1
obliterated,1
7-turn,1
thoroughness,1
honoring,1
off-limits,1
kidnappings,1
metro,1
olympics,1
universelle,1
flourishes,1
brg,1
catchers,1
barrow,1
donkey,1
undrafted,1
certainties,1
ensemble,1
'oil,1
roundeach,1
fuse,1
borrows,1
puerto,1
rico,1
stefan,1
iteratively,1
unmovable,1
gentle,1
blossoms,1
wherafter,1
favorable,1
purity,1
interrogated,1
conspire,1
